,geonameid,name,asciiname,latitude,longitude,country code
186282,6630388,Brodie Ponds,Brodie Ponds,-77.95,163.66666999999998,AQ
186283,6630389,Wheeler Rocks,Wheeler Rocks,-66.28333,55.13333000000001,AQ
186284,6630390,Mount Brogger,Mount Brogger,-76.86667,161.8,AQ
186285,6630391,Broka Island,Broka Island,-67.11667,58.6,AQ
186286,6630392,"Alectoria, islote","Alectoria, islote",-63.97733,-58.64035,AQ
186287,6630393,Broknes,Broknes,-69.39166999999999,76.35,AQ
186288,6630394,"Broms, Cape","Broms, Cape",-64.32,-58.308,AQ
186289,6630395,"Bronk, Mount","Bronk, Mount",-84.4,175.76667,AQ
186290,6630396,"Brooke, Mount","Brooke, Mount",-76.83333,159.93333,AQ
186291,6630397,"Brooklyn, isla","Brooklyn, isla",-64.63712,-62.05239,AQ
186292,6630398,Brookman Point,Brookman Point,-74.31667,-131.85,AQ
186293,6630399,"Brooks, islotes","Brooks, islotes",-65.56667,-65.13333,AQ
186294,6630400,Brooks Nunatak,Brooks Nunatak,-84.99275,-66.24903,AQ
186295,6630401,Brooks Point,Brooks Point,-66.75,108.43333,AQ
186296,6630402,Abolinknausen,Abolinknausen,-71.83333,11.28333,AQ
186297,6630403,"Alegría, islote","Alegria, islote",-64.3,-62.88333000000001,AQ
186298,6630404,"Brooks, Cape","Brooks, Cape",-73.58924,-60.760259999999995,AQ
186299,6630405,"Broome, Mount","Broome, Mount",-73.59997,-61.80704,AQ
186300,6630406,Brosnahan Island,Brosnahan Island,-79.46667,160.98333,AQ
186301,6630407,Brouardel Point,Brouardel Point,-65.05,-63.98333,AQ
186302,6630408,"Brounov, Mount","Brounov, Mount",-71.96667,14.333329999999998,AQ
186303,6630409,Mount Brouwer,Mount Brouwer,-72.58333,31.433329999999998,AQ
186304,6630410,Brown Bay,Brown Bay,-66.27778,110.55,AQ
186305,6630411,Brown Bluff,Brown Bluff,-63.53246,-56.92565,AQ
186306,6630412,"Browne-Cooper, Mount","Browne-Cooper, Mount",-70.7,64.2,AQ
186307,6630413,Brown Glacier,Brown Glacier,-74.75,-65.166,AQ
186308,6630414,"Alejandro Álvarez, Punta","Alejandro Alvarez, Punta",-67.1,-66.5,AQ
186309,6630415,Brown Hills,Brown Hills,-79.76666999999999,158.55,AQ
186310,6630416,"Pardas, islas","Pardas, islas",-64.96231,-63.773430000000005,AQ
186311,6630417,Brown Nunataks,Brown Nunataks,-82.61601999999999,-53.460719999999995,AQ
186312,6630418,Brown Peak,Brown Peak,-67.41667,164.58333000000002,AQ
186313,6630419,Brown Peaks,Brown Peaks,-85.58333,-158.08333000000002,AQ
186314,6630420,Brown Peninsula,Brown Peninsula,-78.1,165.41666999999998,AQ
186315,6630421,Brown Range,Brown Range,-79.75,158.5,AQ
186316,6630422,Brown Ridge,Brown Ridge,-83.6304,-55.04436,AQ
186317,6630423,Brown Scarp,Brown Scarp,-78.06667,161.4,AQ
186318,6630424,Brown Valley,Brown Valley,-75.63333,-132.2,AQ
186319,6630425,Aleko Rock,Aleko Rock,-62.61851,-60.340230000000005,AQ
186320,6630426,Browning Pass,Browning Pass,-74.6,163.98333,AQ
186321,6630427,Browning Peninsula,Browning Peninsula,-66.46944,110.55,AQ
186322,6630428,"Browning, Mount","Browning, Mount",-74.61667,164.05,AQ
186323,6630429,"Browns, bahía","Browns, bahia",-60.7,-44.583,AQ
186324,6630430,Browns Butte,Browns Butte,-85.25,167.5,AQ
186325,6630431,Browns Glacier,Browns Glacier,-68.93333,77.95361,AQ
186326,6630432,"Browns, punta","Browns, punta",-64.51666999999999,-63.01667,AQ
186327,6630433,Brownson Islands,Brownson Islands,-74.0,-103.0,AQ
186328,6630434,"Aleksandra Busygina, gora","Aleksandra Busygina, gora",-84.33333,-63.25,AQ
186329,6630435,"Brownworth, Lake","Brownworth, Lake",-77.43333,162.75,AQ
186330,6630436,"Nicolás, cabo","Nicolas, cabo",-69.26666999999999,-69.73333000000001,AQ
186331,6630437,"Brown, Mount","Brown, Mount",-68.58333,86.08333,AQ
186332,6630438,"Bruce, isla","Bruce, isla",-64.89771999999999,-63.11954,AQ
186333,6630439,"Corbeta, islotes","Corbeta, islotes",-60.683,-44.9,AQ
186334,6630440,"Bruce, nunatak","Bruce, nunatak",-65.07668000000001,-60.23411,AQ
186335,6630441,Bruce Plateau,Bruce Plateau,-66.0,-64.0,AQ
186336,6630442,Bruce Point,Bruce Point,-76.13333,162.43333,AQ
186337,6630443,"Aleksandra Girsa, gora","Aleksandra Girsa, gora",-80.3,25.41667,AQ
186338,6630444,"Bruce, Cape","Bruce, Cape",-67.42667,60.79472,AQ
186339,6630445,"Bruce, Mount","Bruce, Mount",-70.53333,162.5,AQ
186340,6630446,Brückner Glacier,Brueckner Glacier,-67.32441999999999,-67.03732,AQ
186341,6630447,"Bruehwiler, Lake","Bruehwiler, Lake",-69.39917,76.35417,AQ
186342,6630448,Brugda,Brugda,-72.08333,2.75,AQ
186343,6630449,Brugmann Mountains,Brugmann Mountains,-64.03365,-61.96473,AQ
186344,6630450,"Bruix, caleta","Bruix, caleta",-62.62672,-59.98021,AQ
186345,6630451,Bruner Hill,Bruner Hill,-75.65,-142.41666999999998,AQ
186346,6630452,Brunhilde Peak,Brunhilde Peak,-77.63333,161.45,AQ
186347,6630453,Brunner Glacier,Brunner Glacier,-85.23333000000001,-175.63333,AQ
186348,6630454,Brunow Bay,Brunow Bay,-62.71601,-60.137409999999996,AQ
186349,6630455,Bruns Nunataks,Bruns Nunataks,-72.06667,1.16667,AQ
186350,6630456,Brunsvighorten,Brunsvighorten,-74.73167,-11.95,AQ
186351,6630457,"Bruns, Mount","Bruns, Mount",-84.48299999999999,-64.383,AQ
186352,6630458,"Alekseja Leonova, skaly","Alekseja Leonova, skaly",-79.93333,159.5,AQ
186353,6630459,Brunvoll Glacier,Brunvoll Glacier,-67.8,66.8,AQ
186354,6630460,"Brusa, islote","Brusa, islote",-60.53333000000001,-45.51667,AQ
186355,6630461,Foley Nunatak,Foley Nunatak,-68.2,58.25,AQ
186356,6630462,Brush Glacier,Brush Glacier,-74.48333000000001,-111.6,AQ
186357,6630463,"Brusilova, gory","Brusilova, gory",-66.7,51.4,AQ
186358,6630464,"Brusilova, nunataki","Brusilova, nunataki",-71.05,66.26666999999999,AQ
186359,6630465,"George Bryan, Costa","George Bryan, Costa",-73.75,-82.0,AQ
186360,6630466,Bryan Glacier,Bryan Glacier,-73.5,-61.55,AQ
186361,6630467,"Alekseyev, Mount","Alekseyev, Mount",-67.45,50.55,AQ
186362,6630468,"Bryant, cabo","Bryant, cabo",-71.23597,-60.941930000000006,AQ
186363,6630469,"Bryde, isla","Bryde, isla",-64.87631,-63.02706,AQ
186364,6630470,Bryse Peaks,Bryse Peaks,-72.71667,74.85,AQ
186365,6630471,Bubble Spur,Bubble Spur,-77.98333000000001,161.83333000000002,AQ
186366,6630472,"Bubier, Mount","Bubier, Mount",-71.85,-97.8,AQ
186367,6630473,Bubnoffnunatakker,Bubnoffnunatakker,-80.71667,-23.76667,AQ
186368,6630474,"Buchan, bahía","Buchan, bahia",-60.766000000000005,-44.7,AQ
186369,6630475,Buchanan Bay,Buchanan Bay,-67.08333,144.66666999999998,AQ
186370,6630476,Buchanan Hills,Buchanan Hills,-79.65,-82.91667,AQ
186371,6630477,Buchanan Passage,Buchanan Passage,-66.77984000000001,-67.64439,AQ
186372,6630478,Alencar Peak,Alencar Peak,-65.41096999999999,-63.88403,AQ
186373,6630479,Buchanan Point,Buchanan Point,-60.7,-44.45,AQ
186374,6630480,Bucher Glacier,Bucher Glacier,-67.6604,-66.83327,AQ
186375,6630481,Bucher Peak,Bucher Peak,-75.33333,-110.86667,AQ
186376,6630482,Buchia Buttress,Buchia Buttress,-67.27445999999999,-68.24184,AQ
186377,6630483,Buckeye Table,Buckeye Table,-84.81667,-114.75,AQ
186378,6630484,Buckinghamspitze,Buckinghamspitze,-70.8,163.51667,AQ
186379,6630485,Buckle Island,Buckle Island,-66.83333,163.2,AQ
186380,6630486,Buckley Bay,Buckley Bay,-68.26666999999999,148.2,AQ
186381,6630487,Buckley Island,Buckley Island,-84.95,164.0,AQ
186382,6630488,Alexander Hill,Alexander Hill,-77.28333,166.41666999999998,AQ
186383,6630489,"Buckley, Mount","Buckley, Mount",-84.96667,163.93333,AQ
186384,6630490,Bucknell Ridge,Bucknell Ridge,-79.96667,158.63333,AQ
186385,6630491,Budd Coast,Budd Coast,-66.5,112.0,AQ
186386,6630492,Budd Peak,Budd Peak,-66.65,52.683330000000005,AQ
186387,6630493,Buddenbrockkette,Buddenbrockkette,-71.86667,5.41667,AQ
186388,6630494,"Buddha, Lake","Buddha, Lake",-78.05,163.75,AQ
186389,6630495,"Gomez, monte","Gomez, monte",-62.19599,-58.79524,AQ
186390,6630496,"Aldea, Islas","Aldea, Islas",-65.77928,-65.6268,AQ
186391,6630497,Büdelberg,Buedelberg,-62.2,-59.0,AQ
186392,6630498,Budnick Hill,Budnick Hill,-66.27833000000001,110.52667,AQ
186393,6630499,Aagaard Islands,Aagaard Islands,-65.85,53.666669999999996,AQ
186394,6630500,"Abovedada, punta","Abovedada, punta",-64.55,-61.98333,AQ
186395,6630501,Buell Peninsula,Buell Peninsula,-70.6,164.4,AQ
186396,6630502,Buen Suceso,Buen Suceso,-62.96666999999999,-60.71666999999999,AQ
186397,6630503,"Buen Suceso, nunatak","Buen Suceso, nunatak",-63.4,-56.5,AQ
186398,6630504,"Buen Tiempo, Ensenada","Buen Tiempo, Ensenada",-62.95,-60.6,AQ
186399,6630505,"Buena Nueva, Caleta","Buena Nueva, Caleta",-62.7045,-60.38625,AQ
186400,6630506,Buennagel Peak,Buennagel Peak,-77.5,-146.76667,AQ
186401,6630507,"Buenos Aires, pico","Buenos Aires, pico",-83.16667,-39.5,AQ
186402,6630508,Buettner Peak,Buettner Peak,-75.28333,-110.91667,AQ
186403,6630509,"Buff, islotes","Buff, islotes",-64.833,-64.6,AQ
186404,6630510,Buffer Island,Buffer Island,-69.15705,-67.34451999999999,AQ
186405,6630511,Alexander Nunataks,Alexander Nunataks,-66.50139,110.65138999999999,AQ
186406,6630512,"Buffon, Iles","Buffon, Iles",-66.66333,140.02361000000002,AQ
186407,6630513,"Buffon, Chenal","Buffon, Chenal",-66.66306,140.02083000000002,AQ
186408,6630514,"Bugaeva, podlëdnaja dolina","Bugaeva, podlednaja dolina",-67.5,51.93333,AQ
186409,6630515,"Bugge, islas","Bugge, islas",-69.21600000000001,-68.416,AQ
186410,6630516,Buggisch Peak,Buggisch Peak,-79.83333,-83.76666999999999,AQ
186411,6630517,"Bugry, Nunataks","Bugry, Nunataks",-70.3,71.75,AQ
186412,6630518,Bührenberg,Buehrenberg,-71.53333,161.75,AQ
186413,6630519,Alexander Peak,Alexander Peak,-77.46667,-146.8,AQ
186414,6630520,"Bujnickogo, gora","Bujnickogo, gora",-83.63333,-54.88333000000001,AQ
186415,6630521,Bulahova ostrova,Bulahova ostrova,-70.91667,-71.25,AQ
186416,6630522,Bulatnaya Bay,Bulatnaya Bay,-68.46667,78.16667,AQ
186417,6630523,Bulcke Finger,Bulcke Finger,-64.46838000000001,-62.632090000000005,AQ
186418,6630524,"Bulcke, Mount","Bulcke, Mount",-64.47868000000001,-62.614909999999995,AQ
186419,6630525,Bulgarian Beach,Bulgarian Beach,-62.636219999999994,-60.35736,AQ
186420,6630526,Bulken,Bulken,-71.86667,27.23333,AQ
186421,6630527,"Suecia, cabo","Suecia, cabo",-66.73333000000001,-62.61666999999999,AQ
186422,6630528,"Bull, nunatak","Bull, nunatak",-65.07758000000001,-60.4036,AQ
186423,6630529,Bull Pass,Bull Pass,-77.46667,161.7,AQ
186424,6630530,Bull Ridge,Bull Ridge,-64.67088000000001,-63.4394,AQ
186425,6630531,Bullseye Lake,Bullseye Lake,-77.41667,161.25,AQ
186426,6630532,Bullseye Mountain,Bullseye Mountain,-83.91667,160.08333000000002,AQ
186427,6630533,"Bull, Lake","Bull, Lake",-77.53333,161.7,AQ
186428,6630534,"Bulnes, Islote","Bulnes, Islote",-63.29532,-57.95638,AQ
186429,6630535,"Bulnes, Punta","Bulnes, Punta",-63.85,-60.916669999999996,AQ
186430,6630536,"Buls, bahía","Buls, bahia",-64.39246,-62.295559999999995,AQ
186431,6630537,"Alexander, Mount","Alexander, Mount",-63.3039,-55.805640000000004,AQ
186432,6630538,Bulwark Stream,Bulwark Stream,-78.01666999999999,163.58333000000002,AQ
186433,6630539,"Bulwark, The","Bulwark, The",-78.28333,163.55,AQ
186434,6630540,Bump Buttress,Bump Buttress,-74.68333,163.80833,AQ
186435,6630541,Mount Bumstead,Mount Bumstead,-85.65,174.16666999999998,AQ
186436,6630542,Bundermann Ketten,Bundermann Ketten,-72.0,2.75,AQ
186437,6630543,Bungenstockrücken,Bungenstockruecken,-81.5,-69.0,AQ
186438,6630544,Bunger Hills,Bunger Hills,-66.16667,100.88333,AQ
186439,6630545,Tufsane,Tufsane,-72.32,24.825,AQ
186440,6630546,Bunker Bluff,Bunker Bluff,-73.06667,166.66666999999998,AQ
186441,6630547,Alexandra Mountains,Alexandra Mountains,-77.41667,-153.5,AQ
186442,6630548,Bunner Glacier,Bunner Glacier,-74.46667,-110.66667,AQ
186443,6630549,Bunning Hill,Bunning Hill,-68.58194,77.87028000000001,AQ
186444,6630550,"Bunster, Punta","Bunster, Punta",-64.8,-63.0,AQ
186445,6630551,Buntley Bluff,Buntley Bluff,-79.2,160.4,AQ
186446,6630552,"Bunt, Mount","Bunt, Mount",-70.76666999999999,66.36667,AQ
186447,6630553,Burch Lake,Burch Lake,-68.45472,78.26194,AQ
186448,6630554,Burch Peaks,Burch Peaks,-66.86667,53.03333000000001,AQ
186449,6630555,"Burch, Mount","Burch, Mount",-70.81667,164.41666999999998,AQ
186450,6630556,"Alexandra, Cabo","Alexandra, Cabo",-67.75104,-68.57304,AQ
186451,6630557,"Burden, Paso","Burden, Paso",-63.13069,-56.57051,AQ
186452,6630558,Vortesteinen,Vortesteinen,-72.18167,27.03333,AQ
186453,6630559,Burdick Peak,Burdick Peak,-62.6346,-60.25611,AQ
186454,6630560,Burdick South Peak,Burdick South Peak,-62.643609999999995,-60.25917,AQ
186455,6630561,Burdick West Peak,Burdick West Peak,-62.630559999999996,-60.27111,AQ
186456,6630562,"Burd, Cape","Burd, Cape",-63.65362,-57.12925,AQ
186457,6630563,"Burevestnik, Lake","Burevestnik, Lake",-66.31667,100.78333,AQ
186458,6630564,Burgess Glacier,Burgess Glacier,-85.43333,171.91666999999998,AQ
186459,6630565,Burgess Island,Burgess Island,-69.35889,75.91583,AQ
186460,6630566,"Alexandra, Mount","Alexandra, Mount",-78.0,163.83333000000002,AQ
186461,6630567,"Burgess, Lake","Burgess, Lake",-69.41528000000001,76.12833,AQ
186462,6630568,Burgruine,Burgruine,-71.3,164.75,AQ
186463,6630569,"Burhanova, gora","Burhanova, gora",-75.13333,161.13333,AQ
186464,6630570,Burke Island,Burke Island,-73.25,-104.66667,AQ
186465,6630571,Burke Ridge,Burke Ridge,-74.66667,65.41667,AQ
186466,6630572,Burkett Islands,Burkett Islands,-66.93333,50.31667,AQ
186467,6630573,Burkett Nunatak,Burkett Nunatak,-72.7,162.23333,AQ
186468,6630574,Burkitt Nunatak,Burkitt Nunatak,-69.71007,-66.85644,AQ
186469,6630575,"Burks, Cape","Burks, Cape",-74.7,-136.85,AQ
186470,6630576,"Alfaro, Paso","Alfaro, Paso",-64.2,-60.96666999999999,AQ
186471,6630577,Burlock Peak,Burlock Peak,-86.05,-132.33333000000002,AQ
186472,6630578,Burmester Dome,Burmester Dome,-83.33476999999999,-51.053490000000004,AQ
186473,6630579,Burn Cliffs,Burn Cliffs,-70.09103,-69.78386,AQ
186474,6630580,Burnett Island,Burnett Island,-66.225,110.58888999999999,AQ
186475,6630581,Burnette Glacier,Burnette Glacier,-72.01666999999999,170.05,AQ
186476,6630582,Burnette Rock,Burnette Rock,-75.38333,-143.21667,AQ
186477,6630583,Mount Burnett,Mount Burnett,-67.88722,62.742219999999996,AQ
186478,6630584,Burney Peak,Burney Peak,-62.3094,-58.86265,AQ
186479,6630585,Burney Point,Burney Point,-62.316669999999995,-58.85833,AQ
186480,6630586,"Burnham, Mount","Burnham, Mount",-71.56667,159.83333000000002,AQ
186481,6630587,"Alford, Mount","Alford, Mount",-71.91667,161.61667,AQ
186482,6630588,"Burnham, Mount","Burnham, Mount",-77.26666999999999,-142.08333000000002,AQ
186483,6630589,Burns Bluff,Burns Bluff,-70.36979000000001,-67.91486,AQ
186484,6630590,Burns Glacier,Burns Glacier,-73.95,164.25,AQ
186485,6630591,Burnside Ridges,Burnside Ridges,-69.23333000000001,157.16666999999998,AQ
186486,6630592,Buromskiy Island,Buromskiy Island,-66.53333,93.0,AQ
186487,6630593,"Buromskiy, Cape","Buromskiy, Cape",-69.0,156.15,AQ
186488,6630594,Burrage Dome,Burrage Dome,-75.55,161.08333000000002,AQ
186489,6630595,"Burrill, Mount","Burrill, Mount",-72.83333,167.48333,AQ
186490,6630596,Burris Nunatak,Burris Nunatak,-71.78333,160.45,AQ
186491,6630597,Burro Peaks,Burro Peaks,-62.426869999999994,-59.779230000000005,AQ
186492,6630598,"Abrams, Mount","Abrams, Mount",-75.36459,-72.42549,AQ
186493,6630599,"Alfred Faure, Mont","Alfred Faure, Mont",-66.67083000000001,139.95139,AQ
186494,6630600,"Burrows, Mount","Burrows, Mount",-74.3,163.65,AQ
186495,6630601,"Bursey, Mount","Bursey, Mount",-76.01666999999999,-132.63333,AQ
186496,6630602,"Bursik, Mount","Bursik, Mount",-79.71667,-84.38333,AQ
186497,6630603,Burt Rocks,Burt Rocks,-69.58333,159.13333,AQ
186498,6630604,Burtis Island,Burtis Island,-73.06667,-125.48333000000001,AQ
186499,6630605,Burton Island Glacier,Burton Island Glacier,-66.83333,90.33333,AQ
186500,6630606,Burton Lake,Burton Lake,-68.62611,78.1,AQ
186501,6630607,"Burton, punta","Burton, punta",-66.26045,-66.88105999999999,AQ
186502,6630608,"Burton, rocas","Burton, rocas",-68.233,-67.033,AQ
186503,6630609,"Alfred, Mount","Alfred, Mount",-70.31133,-69.23369,AQ
186504,6630610,"Burton, Mount","Burton, Mount",-72.55,166.73333,AQ
186505,6630611,Bushell Bluff,Bushell Bluff,-71.46684,-67.58893,AQ
186506,6630612,"Bushnell, Mount","Bushnell, Mount",-85.6,-150.8,AQ
186507,6630613,Buskirk Bluffs,Buskirk Bluffs,-70.78333,165.65,AQ
186508,6630614,Bussey Glacier,Bussey Glacier,-65.28312,-63.95782,AQ
186509,6630615,Butcher Nunatak,Butcher Nunatak,-76.53333,-146.5,AQ
186510,6630616,Butcher Ridge,Butcher Ridge,-79.2,155.8,AQ
186511,6630617,Butcher's Spur,Butcher's Spur,-85.56667,-166.5,AQ
186512,6630618,Butler Glacier,Butler Glacier,-77.4,-152.7,AQ
186513,6630619,"Alf, Mount","Alf, Mount",-77.91667,-86.11667,AQ
186514,6630620,Butler Island,Butler Island,-72.21571999999999,-60.1888,AQ
186515,6630621,Butler Island,Butler Island,-69.36417,76.2175,AQ
186516,6630622,Butler Nunataks,Butler Nunataks,-68.06528,62.37028000000001,AQ
186517,6630623,"Butler, pasaje","Butler, pasaje",-64.97129,-63.72456,AQ
186518,6630624,Butler Peaks,Butler Peaks,-71.50681999999999,-67.17688000000001,AQ
186519,6630625,"Butler, Mount","Butler, Mount",-78.16667,-155.28333,AQ
186520,6630626,Butson Ridge,Butson Ridge,-68.08315999999999,-66.82186,AQ
186521,6630627,Butter Point,Butter Point,-77.65,164.23333,AQ
186522,6630628,Alga Lake,Alga Lake,-66.99333,142.66833,AQ
186523,6630629,"Butters, Mount","Butters, Mount",-84.88333,-177.46667,AQ
186524,6630630,"Butterworth, Mount","Butterworth, Mount",-70.7,66.73333000000001,AQ
186525,6630631,"Buttons, The","Buttons, The",-65.24369,-64.26438,AQ
186526,6630632,Buttress Hill,Buttress Hill,-63.554680000000005,-57.03473,AQ
186527,6630633,Buttress Nunatak,Buttress Nunatak,-78.01666999999999,161.21667,AQ
186528,6630634,Buttress Nunataks,Buttress Nunataks,-72.34770999999999,-66.85438,AQ
186529,6630635,Buttress Peak,Buttress Peak,-72.43333,163.75,AQ
186530,6630636,Buttress Peak,Buttress Peak,-84.45,164.26667,AQ
186531,6630637,Butuzô Daira,Butuzo Daira,-72.03333,27.633329999999997,AQ
186532,6630638,Alga Lakes,Alga Lakes,-71.16667,161.83333000000002,AQ
186533,6630639,"Byerly, Mount","Byerly, Mount",-81.88333,-89.38333,AQ
186534,6630640,"Byers, península","Byers, peninsula",-62.633,-61.066,AQ
186535,6630641,"Byewater, punta","Byewater, punta",-62.75278,-61.50208000000001,AQ
186536,6630642,"Bykova, nunataki","Bykova, nunataki",-83.1,-57.0,AQ
186537,6630643,"Bykovskogo, utësy","Bykovskogo, utesy",-79.88333,160.41666999999998,AQ
186538,6630644,Bynon Hill,Bynon Hill,-62.91101999999999,-60.589330000000004,AQ
186539,6630645,Bynum Peak,Bynum Peak,-85.05,-173.68333,AQ
186540,6630646,Byôbu Nagaone,Byobu Nagaone,-72.61667,31.08333,AQ
186541,6630647,Byôbu Iwa,Byobu Iwa,-68.38333,42.05,AQ
186542,6630648,Algae Lake,Algae Lake,-66.30639000000001,100.79139,AQ
186543,6630649,Bypass Nunatak,Bypass Nunatak,-68.0225,62.46861,AQ
186544,6630650,Byrdbukta,Byrdbukta,-69.75,-1.16667,AQ
186545,6630651,Byrd Glacier,Byrd Glacier,-80.25,160.33333000000002,AQ
186546,6630652,Byrd Head,Byrd Head,-67.45416999999999,61.02528,AQ
186547,6630653,Cape Byrd,Cape Byrd,-69.96667,-76.05,AQ
186548,6630654,Algal Lake,Algal Lake,-77.63333,166.41666999999998,AQ
186549,6630655,"Byrd, Mount","Byrd, Mount",-77.16667,-144.63333,AQ
186550,6630656,Bystander Nunatak,Bystander Nunatak,-71.33333,159.66666999999998,AQ
186551,6630657,Bystrovnabben,Bystrovnabben,-71.78333,12.59167,AQ
186552,6630658,Byvågåsane,Byvagasane,-69.43333,39.78333,AQ
186553,6630659,Byvågen,Byvagen,-69.425,39.7,AQ
186554,6630660,Byway Glacier,Byway Glacier,-66.50197,-65.17627,AQ
186555,6630661,"Cabassa, punta","Cabassa, punta",-64.61667,-62.433330000000005,AQ
186556,6630662,"Cabeza, monte","Cabeza, monte",-64.13333,-62.2,AQ
186557,6630663,"Gabinete, ensenada","Gabinete, ensenada",-66.57387,-63.44798,AQ
186558,6630664,"Cabo del Medio, punta","Cabo del Medio, punta",-64.06667,-60.76667,AQ
186559,6630665,Algie Glacier,Algie Glacier,-82.13333,162.08333000000002,AQ
186560,6630666,"Cabot, islote","Cabot, islote",-63.38333000000001,-54.6,AQ
186561,6630667,Cabrera Nunatak,Cabrera Nunatak,-75.76666999999999,-128.2,AQ
186562,6630668,"Cabre, nunatak","Cabre, nunatak",-66.2,-61.53333000000001,AQ
186563,6630669,"Cabut, seno","Cabut, seno",-62.933330000000005,-62.53333000000001,AQ
186564,6630670,Cacapon Inlet,Cacapon Inlet,-66.16667,101.0,AQ
186565,6630671,"Caceres, caleta","Caceres, caleta",-63.2,-55.2,AQ
186566,6630672,Cachalot Peak,Cachalot Peak,-65.64829,-62.2329,AQ
186567,6630673,"Cachalote, roca","Cachalote, roca",-60.816669999999995,-45.8,AQ
186568,6630674,Cache Heights,Cache Heights,-73.45,-94.1,AQ
186569,6630675,Mount Cadbury,Mount Cadbury,-71.3627,-66.66101,AQ
186570,6630676,Ali Shan,Ali Shan,-69.37,76.295,AQ
186571,6630677,Cadenazzi Rock,Cadenazzi Rock,-76.3,-112.65,AQ
186572,6630678,"Cadena, punta","Cadena, punta",-67.45,-67.6,AQ
186573,6630679,Cadle Monolith,Cadle Monolith,-71.6568,-60.91095,AQ
186574,6630680,Cadman Glacier,Cadman Glacier,-65.64733000000001,-63.74199,AQ
186575,6630681,Cadwalader Beach,Cadwalader Beach,-76.96667,166.88333,AQ
186576,6630682,Cadwalader Inlet,Cadwalader Inlet,-72.11667,-96.33333,AQ
186577,6630683,Cady Nunatak,Cady Nunatak,-77.21667,-142.85,AQ
186578,6630684,Café Point,Cafe Point,-64.65,-61.98333,AQ
186579,6630685,"Café, monte","Cafe, monte",-63.36666999999999,-56.13333000000001,AQ
186580,6630686,Caffin Valley,Caffin Valley,-77.28333,160.83333000000002,AQ
186581,6630687,"Alibi, Mount","Alibi, Mount",-65.91208,-62.684580000000004,AQ
186582,6630688,Cagle Peaks,Cagle Peaks,-79.55,-85.46667,AQ
186583,6630689,"Cahill, Mount","Cahill, Mount",-74.87971,-71.23099,AQ
186584,6630690,"Caillet Bois, montes","Caillet Bois, montes",-65.03333,-63.78333000000001,AQ
186585,6630691,Cain Nunatak,Cain Nunatak,-63.54755,-57.760909999999996,AQ
186586,6630692,"Caird, costa","Caird, costa",-76.0,-24.0,AQ
186587,6630693,Cairn Hill,Cairn Hill,-63.50056,-57.08452,AQ
186588,6630694,Cairn Ridge,Cairn Ridge,-82.57667,-52.814240000000005,AQ
186589,6630695,"Calais, Mount","Calais, Mount",-69.18113000000001,-70.19363,AQ
186590,6630696,"Calavera La, mancha","Calavera La, mancha",-64.3,-62.933330000000005,AQ
186591,6630697,"Calderón, Islote","Calderon, Islote",-63.3,-57.96666999999999,AQ
186592,6630698,Abraxas Lake,Abraxas Lake,-68.48889,78.28694,AQ
186593,6630699,Alice Creek,Alice Creek,-64.82805,-63.48706,AQ
186594,6630700,"Calderón, punta","Calderon, punta",-64.73333000000001,-62.2,AQ
186595,6630701,"Caldwell, Mount","Caldwell, Mount",-72.08333,-101.5,AQ
186596,6630702,Calendar Lake,Calendar Lake,-68.51306,78.44611,AQ
186597,6630703,Calf Point,Calf Point,-71.5,169.75,AQ
186598,6630704,Calf Rock,Calf Rock,-70.52636,-68.64657,AQ
186599,6630705,Calfee Nunatak,Calfee Nunatak,-74.31667,161.66666999999998,AQ
186600,6630706,California Plateau,California Plateau,-86.06667,-145.16666999999998,AQ
186601,6630707,Caliper Cove,Caliper Cove,-73.56667,166.93333,AQ
